,NAME,ADJUSTMENT,HOLES,RELATIVE_PAR,SG_PUTTING,SG_OTT,SG_APR,SG_ARG,WINS,TOP_10S,1ST,2ND,3RD,YEAR,SCORE_AVERAGE,DRIVING_DISTANCE,DRIVING_ACCURACY,DRIVING_USAGE,GREENS_IN_REGULATION,TOTAL_SG
1224,Brendan Steele,4.383,1206.0,-0.24,-31.096,0.557,0.243,-0.195,1.0,3.0,1.0,0.0,1.0,2018,71.02064179104477,310.3412698412698,0.6046511627906976,0.1044776119402985,0.6923714759535655,0.605
1225,"Ted Potter, Jr.",8.084,1566.0,-0.27,5.7360000000000015,-0.07400000000000001,-0.2,0.105,1.0,1.0,1.0,0.0,0.0,2018,71.0239540229885,285.9712643678161,0.6683127572016461,0.1111111111111111,0.6302681992337165,-0.16900000000000004
1226,Bill Haas,12.044,1332.0,-0.23,-3.923,-0.177,-0.052000000000000005,0.368,0.0,0.0,0.0,0.0,0.0,2018,71.02762162162163,296.2428571428572,0.5726744186046512,0.10510510510510512,0.6478978978978979,0.139
1227,Ryan Palmer,30.976,1134.0,-0.3,-31.665,0.235,0.23600000000000002,-0.174,0.0,3.0,0.0,1.0,0.0,2018,71.03136507936506,305.2301587301588,0.5911161731207291,0.1111111111111111,0.6560846560846559,0.297
1228,Brian Stuard,35.723,1746.0,-0.25,14.398,-0.22699999999999998,0.099,0.026000000000000002,0.0,3.0,0.0,0.0,0.0,2018,71.03838144329897,278.89690721649487,0.7143911439114391,0.1111111111111111,0.6712485681557846,-0.102
1229,Tyler Duncan,24.711,1674.0,-0.24,-45.865,0.273,0.47600000000000003,-0.166,0.0,2.0,0.0,0.0,0.0,2018,71.03990322580646,294.3655913978495,0.6674364896073903,0.1111111111111111,0.6965352449223416,0.583
1230,David Lingmerth,30.320999999999998,1404.0,-0.3,15.774000000000001,0.006,-0.16,-0.081,0.0,0.0,0.0,0.0,0.0,2018,71.04257692307692,285.35256410256414,0.6893382352941176,0.1111111111111111,0.6303418803418803,-0.235
1231,Andrew Landry,27.705,1440.0,-0.27,-0.752,0.20600000000000002,-0.083,-0.152,1.0,5.0,1.0,1.0,0.0,2018,71.0588125,291.05625,0.6292335115864528,0.1111111111111111,0.65625,-0.029000000000000005
1232,Lucas Glover,-9.95,1098.0,-0.24,-8.573,0.514,-0.043,-0.008,0.0,1.0,0.0,0.0,0.0,2018,71.06639344262295,297.6632653061225,0.6505882352941177,0.08925318761384335,0.6712204007285975,0.46299999999999997
1233,Ben Crane,30.701,1062.0,-0.26,15.286,-0.302,-0.038,0.184,0.0,1.0,0.0,0.0,0.0,2018,71.09662711864407,281.1,0.6751515151515152,0.10357815442561204,0.6487758945386064,-0.15599999999999994
1234,Matt Jones,27.928,1116.0,-0.27,-1.6159999999999999,0.33299999999999996,-0.386,0.192,0.0,0.0,0.0,0.0,0.0,2018,71.11174193548386,304.491935483871,0.5937859608745685,0.1111111111111111,0.6648745519713262,0.139
1235,Hunter Mahan,42.516999999999996,1134.0,-0.28,17.64,0.465,-0.149,-0.45299999999999996,0.0,0.0,0.0,0.0,0.0,2018,71.13519047619047,296.9444444444445,0.6503972758229285,0.1111111111111111,0.689594356261023,-0.13699999999999996
1236,Lanto Griffin,36.754,1332.0,-0.27,-5.733,-0.046,-0.043,-0.084,0.0,0.0,0.0,0.0,0.0,2018,71.1453243243243,302.52027027027026,0.5526570048309178,0.1111111111111111,0.6741741741741741,-0.17300000000000001
1237,Talor Gooch,10.704,1296.0,-0.26,1.903,-0.322,0.075,0.053,0.0,0.0,0.0,0.0,0.0,2018,71.14866666666666,298.8819444444445,0.573134328358209,0.1111111111111111,0.6358024691358025,-0.19399999999999998
1238,Harris English,28.66,1404.0,-0.29,15.062999999999999,-0.21899999999999997,-0.297,0.111,0.0,2.0,0.0,0.0,0.0,2018,71.16230769230769,302.448717948718,0.5899082568807339,0.1111111111111111,0.6331908831908832,-0.405
1239,Dominic Bozzelli,23.641,1170.0,-0.28,18.8,-0.244,-0.252,0.133,0.0,0.0,0.0,0.0,0.0,2018,71.1790923076923,297.03076923076924,0.5569060773480663,0.1111111111111111,0.6094017094017095,-0.363
1240,Richy Werenski,37.051,1656.0,-0.26,-8.087,0.077,-0.16899999999999998,0.077,0.0,2.0,0.0,1.0,0.0,2018,71.18533695652172,291.78977272727275,0.6505836575875487,0.10628019323671498,0.6696859903381642,-0.014999999999999987
1241,Brett Stegmaier,41.638999999999996,1098.0,-0.26,18.836,-0.135,0.078,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,2018,71.19080327868852,295.36065573770486,0.5838218053927315,0.1111111111111111,0.7030965391621129,-0.35300000000000004
1242,Shawn Stefani,39.207,1332.0,-0.27,-2.045,-0.09300000000000001,0.22,0.013000000000000001,0.0,1.0,0.0,0.0,0.0,2018,71.19198648648648,299.58108108108115,0.5652173913043478,0.1111111111111111,0.6749249249249252,0.14
1243,Danny Lee,45.891000000000005,1548.0,-0.29,10.927,0.005,-0.155,0.051,0.0,3.0,0.0,0.0,0.0,2018,71.19640697674419,290.59615384615387,0.6264559068219634,0.1007751937984496,0.6505167958656329,-0.099
1244,Zac Blair,41.45399999999999,1044.0,-0.27,9.346,-0.345,0.07200000000000001,0.39399999999999996,0.0,0.0,0.0,0.0,0.0,2018,71.21472413793103,279.54310344827593,0.6276202219482121,0.1111111111111111,0.6647509578544061,0.12100000000000005
1245,Tyrone Van Aswegen,30.593000000000004,1674.0,-0.26,-0.821,-0.493,-0.008,0.187,0.0,1.0,0.0,0.0,0.0,2018,71.24293548387097,290.34054054054053,0.5697764070932922,0.1105137395459976,0.6523297491039427,-0.314
1246,Tom Lovelady,32.448,1458.0,-0.29,-3.41,0.379,-0.24,-0.27899999999999997,0.0,2.0,0.0,1.0,0.0,2018,71.25244444444445,315.8518518518518,0.5473032714412025,0.1111111111111111,0.6707818930041153,-0.14
1247,Nick Taylor,41.218999999999994,1620.0,-0.24,-23.072,0.049,0.011000000000000001,0.017,0.0,2.0,0.0,0.0,0.0,2018,71.2691,292.73780487804885,0.609387430389817,0.10123456790123456,0.6765432098765433,0.077
1248,Jhonattan Vegas,4.444,1602.0,-0.25,-3.779,0.294,-0.081,-0.124,0.0,1.0,0.0,0.0,0.0,2018,71.27465168539327,303.61038961038963,0.579073482428115,0.0961298377028714,0.651685393258427,0.08899999999999998
1249,Ben Silverman,31.616,1512.0,-0.27,18.085,0.069,-0.385,-0.128,0.0,2.0,0.0,0.0,0.0,2018,71.28114285714284,290.20238095238096,0.6555839727195226,0.1111111111111111,0.6494708994708994,-0.444
1250,Mackenzie Hughes,30.430999999999997,1368.0,-0.27,-12.011,-0.068,0.353,-0.122,0.0,0.0,0.0,0.0,0.0,2018,71.28198684210524,294.89473684210526,0.6003770028275212,0.1111111111111111,0.6600877192982456,0.16299999999999998
1251,Jason Dufner,0.6679999999999999,1152.0,-0.24,-3.003,0.256,-0.009000000000000001,-0.17800000000000002,0.0,2.0,0.0,1.0,0.0,2018,71.3229375,297.1,0.6330376940133038,0.10416666666666667,0.6423611111111112,0.06899999999999998
1252,David Hearn,41.495,1080.0,-0.26,-6.329,-0.17,0.379,-0.113,0.0,2.0,0.0,0.0,0.0,2018,71.32491666666667,285.0833333333333,0.66626936829559,0.1111111111111111,0.6888888888888889,0.096
1253,Scott Brown,36.272,1764.0,-0.27,3.967,-0.265,-0.27,-0.175,0.0,2.0,0.0,0.0,0.0,2018,71.32930612244898,292.5722222222222,0.6203365032918801,0.1020408163265306,0.6564625850340136,-0.71
1254,Kelly Kraft,15.595,1656.0,-0.25,5.535,-0.28600000000000003,0.017,-0.126,0.0,3.0,0.0,1.0,1.0,2018,71.33255434782609,288.5595238095238,0.6583657587548638,0.10144927536231883,0.6382850241545893,-0.395
1255,Nicholas Lindheim,46.77,1242.0,-0.26,20.93,-0.258,-0.368,-0.052000000000000005,0.0,1.0,0.0,0.0,0.0,2018,71.3444927536232,293.5289855072464,0.6043613707165109,0.1111111111111111,0.6803542673107891,-0.6779999999999999
1256,Charl Schwartzel,-21.741,1044.0,-0.25,3.3810000000000002,-0.035,-0.168,-0.073,0.0,3.0,0.0,1.0,1.0,2018,71.34929310344828,299.5326086956522,0.5518518518518518,0.08812260536398467,0.6111111111111112,-0.276
1257,Bud Cauley,6.864,954.0,-0.26,15.055,-0.113,-0.032,0.239,0.0,2.0,0.0,0.0,0.0,2018,71.35592452830188,295.35555555555555,0.6081081081081081,0.09433962264150944,0.6425576519916143,0.09399999999999996
1258,Stephan Jaeger,35.665,1350.0,-0.25,-9.09,0.045,-0.166,0.175,0.0,0.0,0.0,0.0,0.0,2018,71.35553333333333,299.18,0.5875598086124402,0.1111111111111111,0.6711111111111111,0.05399999999999998
1259,Si Woo Kim,28.185,1872.0,-0.27,-13.138,-0.013999999999999999,-0.2,0.29100000000000004,0.0,5.0,0.0,1.0,1.0,2018,71.36716346153847,290.82608695652175,0.6068493150684932,0.09829059829059827,0.6378205128205128,0.07700000000000001
1260,Adam Schenk,26.596,1440.0,-0.24,8.564,0.073,-0.262,-0.091,0.0,0.0,0.0,0.0,0.0,2018,71.36994999999997,305.50625,0.5766816143497758,0.1111111111111111,0.6791666666666667,-0.28
1261,J.J. Henry,31.897,1350.0,-0.21,-35.86,0.174,0.34,-0.138,0.0,0.0,0.0,0.0,0.0,2018,71.37196,291.76666666666665,0.6622009569377989,0.1111111111111111,0.7051851851851851,0.376
1262,Jonathan Byrd,44.656000000000006,1116.0,-0.25,-5.087,-0.542,0.043,0.33899999999999997,0.0,0.0,0.0,0.0,0.0,2018,71.39767741935484,291.67741935483866,0.5859284890426759,0.1111111111111111,0.681899641577061,-0.16000000000000006
1263,Retief Goosen,-7.724,936.0,-0.25,-16.46,-0.392,0.389,-0.083,0.0,0.0,0.0,0.0,0.0,2018,71.40915384615384,296.21153846153845,0.5521978021978022,0.1111111111111111,0.6175213675213675,-0.08600000000000001
1264,Robert Garrigus,39.695,1368.0,-0.26,-38.672,0.21,0.331,-0.18600000000000005,0.0,1.0,0.0,0.0,0.0,2018,71.45651315789473,307.9144736842105,0.5637393767705382,0.1111111111111111,0.6527777777777778,0.355
1265,Martin Flores,33.354,1548.0,-0.26,-20.822,-0.09699999999999999,-0.083,-0.098,0.0,0.0,0.0,0.0,0.0,2018,71.4576046511628,299.969512195122,0.5491666666666667,0.10594315245478036,0.66343669250646,-0.278
1266,Conrad Shindler,50.04600000000001,1008.0,-0.26,-7.325,0.114,-0.008,-0.252,0.0,0.0,0.0,0.0,0.0,2018,71.46510714285714,291.25892857142856,0.6577266922094508,0.1111111111111111,0.6626984126984127,-0.146
1267,Whee Kim,43.497,1602.0,-0.29,31.180999999999997,-0.748,0.03,-0.146,0.0,3.0,0.0,2.0,0.0,2018,71.47749438202247,285.7962962962963,0.6111111111111112,0.10112359550561796,0.6354556803995006,-0.8640000000000001
1268,Sean O'Hair,13.152999999999999,1134.0,-0.27,-11.802,0.21100000000000002,-0.073,-0.16399999999999998,0.0,2.0,0.0,1.0,0.0,2018,71.47861904761905,302.6904761904762,0.6009122006841505,0.1111111111111111,0.6384479717813051,-0.025999999999999968
1269,Xinjun Zhang,31.416999999999998,1350.0,-0.24,-24.885,0.139,-0.254,-0.182,0.0,0.0,0.0,0.0,0.0,2018,71.48555999999999,298.7112676056338,0.6532951289398281,0.1051851851851852,0.6703703703703704,-0.297
1270,Rob Oppenheim,34.144,1224.0,-0.26,2.4130000000000003,-0.662,0.026000000000000002,0.05,0.0,0.0,0.0,0.0,0.0,2018,71.53152941176471,285.1985294117647,0.562565720294427,0.1111111111111111,0.6405228758169934,-0.586
1271,Wesley Bryan,23.961,1206.0,-0.27,18.354,-1.443,0.222,0.40700000000000003,0.0,0.0,0.0,0.0,0.0,2018,71.55165671641791,280.4,0.554140127388535,0.0912106135986733,0.6127694859038143,-0.8140000000000001
1272,Hudson Swafford,38.504,1206.0,-0.25,-13.534,0.225,-0.237,-0.221,0.0,0.0,0.0,0.0,0.0,2018,71.61946268656716,302.7909090909091,0.6457446808510638,0.0912106135986733,0.6898839137645107,-0.233
1273,Chris Stroud,33.841,1314.0,-0.27,3.0980000000000003,-0.27699999999999997,-0.055999999999999994,-0.057999999999999996,0.0,0.0,0.0,0.0,0.0,2018,71.62795890410959,289.8076923076923,0.6224390243902439,0.0989345509893455,0.6293759512937596,-0.391
1274,Steve Wheatcroft,43.622,1044.0,-0.26,-5.8870000000000005,0.11199999999999999,-0.065,-0.258,0.0,0.0,0.0,0.0,0.0,2018,71.63141379310346,288.92241379310343,0.6979038224414303,0.1111111111111111,0.6657088122605364,-0.211
1275,Michael Kim,11.309000000000001,1260.0,-0.28,14.005,-1.023,-0.213,-0.027000000000000003,1.0,1.0,1.0,0.0,0.0,2018,71.66155714285716,289.8863636363636,0.5488798370672098,0.10476190476190476,0.6063492063492063,-1.263
1276,Ricky Barnes,49.108999999999995,1062.0,-0.32,15.200999999999999,-1.0190000000000001,0.059000000000000004,0.257,0.0,0.0,0.0,0.0,0.0,2018,71.66286440677965,290.635593220339,0.4715151515151515,0.1111111111111111,0.6374764595103578,-0.703
1277,Chad Campbell,30.969,1422.0,-0.21,-30.441,-0.042,-0.01,0.023,0.0,2.0,0.0,1.0,0.0,2018,71.6831518987342,286.5070422535212,0.647005444646098,0.09985935302390997,0.6554149085794655,-0.029000000000000005
1278,Billy Hurley III,24.746,1152.0,-0.25,1.419,-0.696,-0.17,0.139,0.0,0.0,0.0,0.0,0.0,2018,71.71478125,284.015625,0.5923852183650616,0.1111111111111111,0.6302083333333334,-0.727
1279,Roberto Díaz,30.729,1224.0,-0.23,9.41,-0.165,-0.6,-0.237,0.0,0.0,0.0,0.0,0.0,2018,71.73130882352943,286.2867647058824,0.6319663512092534,0.1111111111111111,0.6372549019607843,-1.002
1280,Derek Fathauer,24.143,1440.0,-0.29,24.669,-0.757,-0.365,-0.048,0.0,1.0,0.0,0.0,0.0,2018,71.8267875,289.1,0.5326768128916741,0.1111111111111111,0.6034722222222222,-1.17
1281,Robert Streb,19.934,1332.0,-0.24,-4.83,-0.68,0.096,0.084,0.0,0.0,0.0,0.0,0.0,2018,71.90451351351352,292.6363636363636,0.5411423039690223,0.0990990990990991,0.6493993993993994,-0.5000000000000001
1282,Martin Piller,29.551,1386.0,-0.27,7.943,-0.248,-0.8109999999999999,-0.18600000000000005,0.0,2.0,0.0,0.0,1.0,2018,71.92923376623376,292.2077922077922,0.5851162790697675,0.1111111111111111,0.6038961038961039,-1.245
1283,Jonathan Randolph,24.435,1170.0,-0.24,6.912999999999999,-0.271,-0.5379999999999999,-0.182,0.0,0.0,0.0,0.0,1.0,2018,71.94515384615386,289.42307692307685,0.6218302094818081,0.1111111111111111,0.6042735042735042,-0.991
1284,Sung Kang,15.059000000000001,1530.0,-0.28,-15.725,-0.488,-0.094,-0.225,0.0,2.0,0.0,0.0,2.0,2018,71.95363529411766,293.1363636363636,0.5672268907563025,0.10065359477124183,0.6320261437908496,-0.8069999999999999
1285,Ethan Tracy,41.576,1224.0,-0.26,-1.403,-0.054000000000000006,-0.424,-0.309,0.0,0.0,0.0,0.0,0.0,2018,72.03788235294118,298.98529411764713,0.6025236593059937,0.1111111111111111,0.6486928104575164,-0.7869999999999999
1286,Matt Every,24.265,1350.0,-0.26,-22.201999999999998,-0.4370000000000001,-0.024,-0.314,0.0,0.0,0.0,0.0,0.0,2018,72.04353333333334,294.1533333333333,0.5550239234449761,0.1111111111111111,0.6459259259259259,-0.7750000000000001
1287,Grayson Murray,14.578,1296.0,-0.3,-20.673000000000002,0.375,-0.34700000000000003,-0.015,0.0,2.0,0.0,0.0,0.0,2018,72.09136111111111,307.2734375,0.5599603567888999,0.09876543209876544,0.625,0.01299999999999997
1288,Cody Gribble,20.29,1170.0,-0.28,10.839,-0.212,-0.696,-0.111,0.0,0.0,0.0,0.0,0.0,2018,72.11215384615384,301.0438596491228,0.5544554455445545,0.09743589743589744,0.6247863247863248,-1.0190000000000001
1289,Jonas Blixt,17.156,1098.0,-0.24,11.722000000000001,-0.424,-0.563,0.196,0.0,0.0,0.0,0.0,0.0,2018,72.1337049180328,293.1320754716981,0.6030267753201397,0.0965391621129326,0.6202185792349727,-0.7909999999999999
1290,Cameron Tringale,20.201,1134.0,-0.23,-5.287000000000001,-1.351,0.348,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,2018,72.14604761904762,289.2857142857143,0.5198637911464246,0.1111111111111111,0.6552028218694885,-0.915
1291,Satoshi Kodaira,-2.278,864.0,-0.22,-25.795,0.027000000000000003,-0.284,-0.93,1.0,1.0,1.0,0.0,0.0,2018,72.18170833333333,293.6458333333333,0.6553254437869822,0.1111111111111111,0.6030092592592593,-1.187
1292,Matt Atkins,41.045,936.0,-0.26,-7.907,0.134,-1.0390000000000001,-0.027000000000000003,0.0,0.0,0.0,0.0,0.0,2018,72.25086538461538,301.40384615384613,0.5749656121045392,0.1111111111111111,0.6346153846153846,-0.932
1293,Rod Pampling,17.805999999999997,1044.0,-0.23,-18.964000000000002,-0.095,-0.415,-0.163,0.0,0.0,0.0,0.0,0.0,2018,72.44493103448275,288.42,0.6369268897149938,0.09578544061302682,0.6264367816091954,-0.6729999999999999
1294,Greg Chalmers,4.591,936.0,-0.27,32.388000000000005,-0.69,-1.192,-0.174,0.0,0.0,0.0,0.0,0.0,2018,72.53059615384616,282.8173076923077,0.5889655172413794,0.1111111111111111,0.5694444444444444,-2.056
1295,Kyle Thompson,31.976,828.0,-0.22,-27.018,-0.534,0.036000000000000004,-0.013999999999999999,0.0,0.0,0.0,0.0,0.0,2018,72.67339130434783,285.3152173913044,0.6298600311041991,0.1111111111111111,0.6243961352657005,-0.512
1296,Zecheng Dou,19.892,882.0,-0.21,-24.01,-0.079,-0.265,-0.187,0.0,0.0,0.0,0.0,0.0,2018,72.77330612244897,291.8888888888889,0.5475841874084919,0.1020408163265306,0.63718820861678,-0.531
1297,D.A. Points,40.174,1098.0,-0.26,5.274,-1.069,-0.541,0.051,0.0,0.0,0.0,0.0,0.0,2018,73.01924590163935,280.8333333333333,0.6046783625730994,0.10382513661202186,0.6020036429872495,-1.5590000000000002
1298,Daniel Summerhays,31.956,810.0,-0.28,27.965999999999998,-0.977,-1.5859999999999999,-0.27699999999999997,0.0,0.0,0.0,0.0,0.0,2018,73.1768,287.06666666666666,0.5468998410174881,0.1111111111111111,0.5679012345679012,-2.8400000000000003
1299,Andrew Yun,29.069000000000003,810.0,-0.22,-20.385,-0.457,-0.447,-0.4320000000000001,0.0,0.0,0.0,0.0,0.0,2018,73.62375555555556,290.5888888888889,0.5357710651828299,0.1111111111111111,0.6185185185185185,-1.3359999999999999
1300,Rory McIlroy,0.846,1224.0,-0.37,24.221,1.195,0.633,0.297,3.0,14.0,3.0,1.0,0.0,2019,69.0565588235294,313.4609375,0.6182008368200836,0.1045751633986928,0.6854575163398693,2.125
1301,Patrick Cantlay,10.057,1296.0,-0.34,22.026999999999997,0.475,0.64,0.35600000000000004,1.0,9.0,1.0,2.0,2.0,2019,69.30634722222221,304.70588235294116,0.5734126984126984,0.10493827160493828,0.6720679012345679,1.4709999999999999
1302,Webb Simpson,19.39,1404.0,-0.32,41.957,-0.006999999999999999,0.613,0.294,0.0,6.0,0.0,3.0,1.0,2019,69.37679487179486,288.5897435897436,0.6681901279707495,0.1111111111111111,0.6581196581196581,0.8999999999999999
1303,Brooks Koepka,14.22,1332.0,-0.32,13.106,0.46799999999999997,0.636,0.036000000000000004,3.0,9.0,3.0,3.0,1.0,2019,69.39486486486487,309.04545454545456,0.6182692307692308,0.0990990990990991,0.6996996996996997,1.14
1304,Justin Thomas,34.532,1296.0,-0.34,-10.419,0.479,0.985,0.35200000000000004,1.0,7.0,1.0,1.0,3.0,2019,69.46572222222223,302.203125,0.5998023715415021,0.09876543209876544,0.7067901234567902,1.8159999999999998
1305,Jon Rahm,14.042,1224.0,-0.33,17.793,0.6920000000000001,0.405,0.073,1.0,12.0,1.0,0.0,2.0,2019,69.61826470588235,305.5703125,0.625,0.1045751633986928,0.690359477124183,1.17
1306,Adam Scott,-0.715,1098.0,-0.31,15.321,0.285,0.846,0.35100000000000003,0.0,9.0,0.0,2.0,0.0,2019,69.69319672131147,299.3490566037736,0.5990621336459554,0.0965391621129326,0.6894353369763205,1.482
1307,Tommy Fleetwood,-9.317,1152.0,-0.27,8.441,0.545,0.235,0.32899999999999996,0.0,6.0,0.0,2.0,1.0,2019,69.729421875,298.675,0.6402234636871509,0.10416666666666667,0.6692708333333334,1.109
1308,Paul Casey,11.58,1350.0,-0.3,-5.058,0.614,0.706,0.133,1.0,7.0,1.0,1.0,1.0,2019,69.82106666666667,298.3888888888889,0.6768350810295519,0.09333333333333334,0.7096296296296296,1.4529999999999998
1309,Justin Rose,-4.841,1116.0,-0.34,24.682,0.179,0.525,0.036000000000000004,1.0,7.0,1.0,0.0,3.0,2019,69.82514516129032,303.19827586206895,0.6013824884792627,0.1039426523297491,0.6478494623655914,0.74
1310,Xander Schauffele,13.704,1332.0,-0.32,12.949000000000002,0.456,0.48100000000000004,0.21100000000000002,2.0,6.0,2.0,2.0,1.0,2019,69.83383783783783,304.0806451612903,0.6028846153846154,0.09309309309309308,0.683933933933934,1.148
1311,Hideki Matsuyama,28.000999999999998,1584.0,-0.3,0.8109999999999999,0.381,0.759,0.34700000000000003,0.0,7.0,0.0,0.0,2.0,2019,69.84092045454545,303.00625,0.6128246753246753,0.101010101010101,0.6938131313131313,1.4869999999999999
1312,Dustin Johnson,0.616,1260.0,-0.32,5.377999999999999,0.703,0.28800000000000003,0.23399999999999999,1.0,7.0,1.0,2.0,0.0,2019,69.89451428571428,311.95454545454544,0.5556690500510725,0.10476190476190476,0.6698412698412698,1.225
1313,Matt Kuchar,29.3,1440.0,-0.3,19.924,0.063,0.591,0.105,2.0,8.0,2.0,2.0,0.0,2019,69.91625,289.5375,0.6740872662511129,0.1111111111111111,0.69375,0.7589999999999999
1314,Tony Finau,17.185,1512.0,-0.3,-6.72,0.439,0.384,0.048,0.0,6.0,0.0,2.0,1.0,2019,69.95458333333333,309.51875,0.5693617021276596,0.1058201058201058,0.6746031746031746,0.871
1315,Rickie Fowler,14.559000000000001,1368.0,-0.32,34.066,0.247,0.158,0.12,1.0,6.0,1.0,1.0,0.0,2019,69.95472368421053,303.0986842105263,0.606203007518797,0.1111111111111111,0.6776315789473685,0.525
1316,Lucas Glover,37.446999999999996,1620.0,-0.29,13.324000000000002,0.337,0.33,0.145,0.0,7.0,0.0,0.0,0.0,2019,70.08274444444444,296.14444444444445,0.6613545816733067,0.1111111111111111,0.6814814814814815,0.812
1317,Henrik Stenson,-15.558,900.0,-0.26,4.442,-0.293,1.149,0.01,0.0,3.0,0.0,0.0,0.0,2019,70.08884,282.7,0.7212643678160919,0.1111111111111111,0.6611111111111111,0.8660000000000001
1318,Jim Furyk,2.151,1224.0,-0.24,6.449,-0.07200000000000001,0.741,0.114,0.0,3.0,0.0,1.0,0.0,2019,70.09045588235293,274.9779411764706,0.7444561774023232,0.1111111111111111,0.6928104575163399,0.7829999999999999
1319,Bryson DeChambeau,27.71,1296.0,-0.32,24.564,0.42100000000000004,0.23600000000000002,-0.016,1.0,5.0,1.0,1.0,0.0,2019,70.17652777777778,302.46527777777777,0.6501976284584979,0.1111111111111111,0.6620370370370371,0.6409999999999999
1320,Patrick Reed,39.275999999999996,1584.0,-0.31,19.054000000000002,0.145,0.138,0.332,1.0,5.0,1.0,0.0,0.0,2019,70.20768181818181,296.75595238095235,0.6009732360097324,0.10606060606060606,0.6622474747474747,0.615
1321,Jason Day,13.577,1152.0,-0.3,16.735,0.535,-0.083,0.025,0.0,6.0,0.0,0.0,0.0,2019,70.212140625,301.95535714285717,0.6176142697881828,0.09722222222222222,0.6970486111111112,0.477
1322,Gary Woodland,39.274,1512.0,-0.33,-9.277000000000001,0.47200000000000003,0.545,0.008,1.0,8.0,1.0,2.0,0.0,2019,70.22945238095238,308.17105263157896,0.634125636672326,0.10052910052910052,0.6904761904761905,1.025
1323,Chez Reavie,38.699,1656.0,-0.3,4.306,0.254,0.625,-0.11699999999999999,1.0,6.0,1.0,0.0,2.0,2019,70.24672826086956,287.04375,0.7571984435797665,0.0966183574879227,0.6793478260869565,0.762
1324,Sungjae Im,79.697,2124.0,-0.31,32.264,0.341,0.075,0.285,0.0,7.0,0.0,0.0,1.0,2019,70.25166949152542,295.9342105263158,0.6545233758348512,0.10734463276836158,0.6760828625235404,0.7010000000000001
1325,Louis Oosthuizen,6.553,1152.0,-0.29,8.113,0.13,0.20800000000000002,0.27,0.0,5.0,0.0,1.0,0.0,2019,70.258640625,296.25892857142856,0.6692825112107623,0.09722222222222222,0.6684027777777778,0.608
1326,Sergio Garcia,-17.895,792.0,-0.3,-2.9539999999999997,0.35,0.525,-0.051,0.0,5.0,0.0,1.0,0.0,2019,70.32056818181819,302.45454545454544,0.5882352941176471,0.1111111111111111,0.6325757575757576,0.8240000000000001
1327,Scott Piercy,70.604,1548.0,-0.29,10.237,0.27,0.147,0.067,0.0,6.0,0.0,1.0,1.0,2019,70.3326046511628,292.43589743589746,0.676056338028169,0.1007751937984496,0.7009043927648578,0.484
1328,Rory Sabbatini,54.08,1674.0,-0.3,11.699000000000002,0.3,0.10300000000000001,0.263,0.0,6.0,0.0,0.0,2.0,2019,70.40946236559141,289.4139784946237,0.6692367000771011,0.1111111111111111,0.6690561529271206,0.6659999999999999
1329,Kevin Kisner,31.78,1548.0,-0.28,31.951999999999998,0.149,0.257,-0.18600000000000005,1.0,5.0,1.0,0.0,0.0,2019,70.4160465116279,286.4244186046512,0.6939115929941618,0.1111111111111111,0.6698966408268734,0.22
1330,Jason Kokrak,40.811,1620.0,-0.3,-1.3319999999999999,0.55,0.745,-0.24100000000000002,0.0,5.0,0.0,1.0,0.0,2019,70.43123333333331,306.40243902439016,0.6273885350318471,0.10123456790123456,0.6876543209876543,1.0539999999999998
1331,Marc Leishman,31.275,1296.0,-0.3,17.219,-0.077,0.47200000000000003,0.135,1.0,7.0,1.0,0.0,2.0,2019,70.43437499999997,296.15625,0.5938735177865613,0.09876543209876544,0.6720679012345679,0.53
1332,Daniel Berger,20.219,1188.0,-0.28,-2.51,0.344,0.006999999999999999,-0.028999999999999998,0.0,1.0,0.0,1.0,0.0,2019,70.44271212121212,301.02272727272725,0.6547619047619048,0.1111111111111111,0.6515151515151515,0.32199999999999995
1333,Vaughn Taylor,60.907,1638.0,-0.32,52.113,-0.205,0.26899999999999996,0.032,0.0,4.0,0.0,0.0,0.0,2019,70.44952747252748,282.90109890109886,0.6903073286052009,0.1111111111111111,0.6684981684981685,0.09600000000000004
1334,Jordan Spieth,23.794,1422.0,-0.34,56.9,-0.452,-0.198,0.24600000000000002,0.0,4.0,0.0,0.0,1.0,2019,70.45308860759494,295.15189873417717,0.5312217194570136,0.1111111111111111,0.6279887482419128,-0.40399999999999997
1335,Byeong Hun An,19.942,1386.0,-0.29,-35.554,0.35100000000000003,0.42,0.631,0.0,3.0,0.0,0.0,1.0,2019,70.47976623376623,307.07692307692315,0.5797773654916512,0.0937950937950938,0.6774891774891775,1.402
1336,Charles Howell III,74.942,1638.0,-0.29,21.214000000000002,0.262,-0.07200000000000001,0.32799999999999996,1.0,5.0,1.0,0.0,0.0,2019,70.48287912087912,302.8313253012048,0.6283255086071987,0.10134310134310134,0.7051282051282052,0.518
1337,Ian Poulter,13.114,1044.0,-0.3,18.695,-0.078,0.15,0.267,0.0,6.0,0.0,0.0,1.0,2019,70.50196551724137,291.53,0.6360294117647058,0.09578544061302682,0.6685823754789272,0.33899999999999997
